#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 482: Flattop Mtn., MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Flattop Mtn. (482) 
# Montana  SNOTEL Site - 6300 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 12:53:10 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
1990-09-20,0.0,0.0,,,86.0,72.8,118,56.5,34.9,43.9
1990-09-21,0.0,0.0,,,86.0,73.0,118,61.0,31.6,42.8
1990-09-22,0.0,0.0,,,86.0,73.4,117,67.5,32.7,46.6
1990-09-23,0.0,0.0,,,86.0,73.8,117,67.5,37.0,52.0
1990-09-24,0.0,0.0,,,86.0,73.8,117,68.5,37.0,52.5
1990-09-25,0.0,0.0,,,86.0,73.9,116,67.8,37.0,51.3
1990-09-26,0.0,0.0,,,86.0,74.0,116,63.5,36.1,47.5
1990-09-27,0.0,0.0,,,86.0,74.0,116,61.0,31.8,44.1
1990-09-28,0.0,0.0,,,86.0,74.0,116,57.4,24.4,39.9
1990-09-29,0.0,0.0,,,86.1,74.0,116,61.5,34.5,47.3
1990-09-30,0.0,0.0,,,86.1,74.0,116,57.6,34.0,44.8
1990-10-01,0.0,0.0,,,0.0,0.0,,54.7,32.0,41.2
1990-10-02,0.1,0.0,,,0.3,0.0,,33.3,27.9,30.2
1990-10-03,0.1,0.1,100,,0.5,0.2,250,36.3,25.7,28.8
1990-10-04,1.1,0.2,550,,1.5,0.2,750,44.6,36.7,41.4
1990-10-05,0.7,0.0,,,3.8,0.4,950,40.8,21.6,30.9
1990-10-06,0.3,0.0,,,4.4,0.7,629,33.8,17.6,23.2
1990-10-07,0.3,0.1,300,,4.6,0.8,575,30.6,12.4,23.5
1990-10-08,0.3,0.2,150,,4.6,0.8,575,34.9,19.4,29.3
1990-10-09,0.4,0.0,,,4.6,1.2,383,41.4,30.0,34.3
1990-10-10,1.5,0.0,,,5.6,1.2,467,33.4,17.2,27.3
1990-10-11,1.5,0.2,750,,5.7,1.2,475,29.7,17.1,25.3
1990-10-12,1.5,0.2,750,,5.7,1.4,407,31.8,26.2,28.6
1990-10-13,2.4,0.4,600,,6.5,1.7,382,31.5,22.6,25.9
1990-10-14,2.7,0.4,675,,6.9,1.8,383,27.9,20.8,23.9
1990-10-15,2.7,0.6,450,,7.0,2.2,318,31.5,23.7,28.0
1990-10-16,3.6,0.6,600,,7.7,2.2,350,31.3,17.6,25.5
1990-10-17,4.0,0.6,667,,8.0,2.3,348,27.7,20.5,23.7
1990-10-18,4.0,0.6,667,,8.0,2.6,308,34.0,25.0,29.8
1990-10-19,4.8,0.6,800,,8.6,2.7,319,32.4,21.7,26.1
1990-10-20,4.9,0.6,817,,8.8,2.8,314,30.6,19.2,22.8
1990-10-21,4.9,0.7,700,,8.8,3.0,293,29.5,23.2,26.4
1990-10-22,5.6,1.0,560,,9.5,3.6,264,28.9,23.5,26.4
1990-10-23,5.7,1.2,475,,9.5,3.8,250,29.1,21.9,25.0
1990-10-24,5.7,1.2,475,,9.6,4.0,240,42.8,26.1,32.0
1990-10-25,5.7,1.4,407,,9.6,4.0,240,52.3,27.1,42.8
1990-10-26,5.8,1.5,387,,9.7,4.3,226,43.2,21.0,33.1
1990-10-27,5.7,1.6,356,,9.8,4.5,218,50.4,22.1,38.5
1990-10-28,5.6,1.6,350,,9.8,4.6,213,48.6,30.2,36.1
1990-10-29,5.6,1.8,311,,9.9,5.0,198,36.0,24.6,29.5
1990-10-30,5.7,2.1,271,,9.9,5.4,183,39.0,25.2,34.3
1990-10-31,6.5,2.2,295,,12.0,5.6,214,37.0,27.1,32.9
1990-11-01,6.5,2.2,295,,12.4,5.8,214,27.0,14.7,22.1
1990-11-02,6.8,2.4,283,,12.9,5.8,222,20.5,11.8,17.8
1990-11-03,6.8,2.7,252,,12.9,6.2,208,21.4,9.0,17.6
1990-11-04,6.9,2.9,238,,13.2,6.3,210,29.5,20.5,25.0
1990-11-05,7.3,3.2,228,,13.3,6.7,199,19.9,1.2,13.1
1990-11-06,7.3,3.4,215,,13.3,6.8,196,19.2,-1.1,11.1
1990-11-07,7.3,3.6,203,,13.4,7.6,176,24.6,18.0,20.8
1990-11-08,7.7,3.6,214,,13.7,7.8,176,27.3,24.3,25.7
1990-11-09,8.3,3.6,231,,14.3,7.9,181,32.9,25.3,30.9
1990-11-10,10.2,3.6,283,,15.9,8.0,199,37.2,32.7,34.7
1990-11-11,10.8,3.7,292,,16.7,8.1,206,47.3,37.0,41.7
1990-11-12,10.6,4.2,252,,16.7,8.2,204,49.6,28.4,43.2
1990-11-13,10.6,4.5,236,,16.7,8.2,204,46.0,29.5,41.0
1990-11-14,10.9,4.6,237,,17.1,8.6,199,29.5,20.8,24.1
1990-11-15,11.1,4.6,241,,17.3,8.8,197,24.1,20.1,22.5
1990-11-16,11.3,5.0,226,,17.4,9.0,193,33.4,13.8,25.3
1990-11-17,11.3,5.2,217,,17.4,9.4,185,28.8,26.2,27.7
1990-11-18,11.6,5.4,215,,17.6,9.8,180,27.9,19.4,24.4
1990-11-19,11.6,5.8,200,,17.6,10.2,173,26.2,19.8,23.0
1990-11-20,11.7,5.8,202,,17.7,10.6,167,22.5,13.8,18.5
1990-11-21,12.1,6.7,181,,18.0,11.0,164,22.3,12.9,16.9
1990-11-22,12.5,7.0,179,,18.4,11.2,164,31.5,22.5,28.2
1990-11-23,14.5,7.3,199,,19.8,12.2,162,33.1,28.8,30.2
1990-11-24,16.1,7.6,212,,21.1,12.4,170,32.9,24.8,30.0
1990-11-25,19.1,7.8,245,,22.7,12.6,180,30.9,12.7,24.6
1990-11-26,20.5,8.0,256,,23.3,13.2,177,17.6,11.7,14.2
1990-11-27,20.7,8.2,252,,23.3,13.6,171,19.2,7.9,14.2
1990-11-28,21.0,8.6,244,,23.4,14.1,166,19.0,12.2,16.0
1990-11-29,21.4,8.8,243,,23.4,14.2,165,26.2,19.2,23.9
1990-11-30,22.4,9.1,246,,23.5,14.5,162,19.6,10.8,14.0
1990-12-01,23.0,9.7,237,,23.5,14.9,158,17.4,11.5,13.8
1990-12-02,23.8,10.0,238,,23.5,15.2,155,16.2,9.5,12.2
1990-12-03,24.2,10.2,237,,23.5,15.6,151,26.6,11.5,19.9
1990-12-04,24.9,10.5,237,,23.6,16.0,148,28.0,20.3,25.5
1990-12-05,25.5,10.8,236,,23.6,16.2,146,21.0,18.0,18.9
1990-12-06,25.6,10.8,237,,23.6,16.4,144,23.5,14.4,19.9
1990-12-07,25.6,10.8,237,,23.6,16.6,142,30.6,9.7,20.3
1990-12-08,25.6,11.5,223,,23.6,16.6,142,33.8,17.6,28.9
1990-12-09,25.6,12.2,210,,23.7,17.3,137,34.0,29.5,31.1
1990-12-10,26.8,12.7,211,,24.6,18.0,137,32.2,28.6,30.4
1990-12-11,27.9,12.9,216,,27.2,18.6,146,28.4,15.3,21.9
1990-12-12,28.4,13.0,218,,27.4,18.8,146,21.9,1.8,12.0
1990-12-13,28.4,13.2,215,,27.4,19.1,143,16.5,11.1,13.6
1990-12-14,28.4,13.7,207,,27.4,19.4,141,15.1,11.7,13.3
1990-12-15,28.6,13.7,209,,27.5,20.0,138,20.5,8.2,13.8
1990-12-16,28.8,14.4,200,,27.6,20.3,136,16.9,13.1,14.7
1990-12-17,28.9,14.4,201,,28.0,20.7,135,23.5,10.8,17.8
1990-12-18,30.1,14.4,209,,30.0,20.8,144,9.1,-26.7,-14.6
1990-12-19,30.3,14.5,209,,30.6,21.6,142,-23.8,-27.2,-26.0
1990-12-20,30.3,14.8,205,,30.6,22.2,138,-19.1,-28.8,-23.8
1990-12-21,30.3,15.6,194,,30.6,22.4,137,-8.0,-33.3,-27.6
1990-12-22,30.3,15.6,194,,30.6,22.4,137,-15.2,-32.8,-20.6
1990-12-23,30.6,15.6,196,,30.7,22.5,136,-6.2,-25.8,-14.3
1990-12-24,30.7,16.0,192,,31.0,22.6,137,3.4,-8.7,-4.7
1990-12-25,30.8,16.7,184,,31.2,22.8,137,5.7,-9.9,-2.4
1990-12-26,31.0,16.8,185,,31.4,22.8,138,13.5,-5.8,4.6
1990-12-27,31.8,17.0,187,,32.2,23.0,140,18.7,-22.7,-0.2
1990-12-28,32.4,17.4,186,,33.6,23.2,145,-23.1,-29.6,-27.4
1990-12-29,32.4,17.6,184,,33.6,23.6,142,-19.8,-38.2,-27.8
1990-12-30,32.4,17.6,184,,33.6,23.6,142,1.6,-19.3,-8.3
1990-12-31,32.6,17.8,183,,33.9,24.0,141,19.6,1.8,13.1
1991-01-01,33.8,17.8,190,,35.0,24.1,145,21.2,-6.3,13.3
1991-01-02,34.1,18.1,188,,35.8,24.3,147,17.4,-7.2,-0.8
1991-01-03,34.1,18.8,181,,36.0,24.8,145,12.9,-14.3,-6.9
1991-01-04,34.1,18.8,181,,36.1,25.2,143,19.0,-9.6,-2.9
1991-01-05,34.1,19.0,179,,36.1,25.5,142,6.1,-15.9,-9.8
1991-01-06,34.1,19.4,176,,36.1,25.8,140,14.5,-14.4,3.7
1991-01-07,34.2,19.6,174,,36.2,26.0,139,20.5,13.1,16.7
1991-01-08,35.3,20.0,177,,36.9,26.6,139,19.6,15.1,17.6
1991-01-09,36.2,20.4,177,,37.7,27.0,140,24.1,19.6,21.6
1991-01-10,36.7,20.6,178,,38.2,27.3,140,24.6,19.8,21.9
1991-01-11,36.9,21.2,174,,38.5,28.2,137,31.1,22.6,27.9
1991-01-12,37.9,21.4,177,,38.7,28.2,137,31.3,29.1,30.0
1991-01-13,39.6,21.8,182,,39.1,28.9,135,29.8,26.1,28.2
1991-01-14,40.5,22.2,182,,39.4,29.4,134,28.6,25.0,26.4
1991-01-15,41.0,23.2,177,,39.8,29.5,135,33.8,21.7,27.1
1991-01-16,41.2,23.5,175,,41.1,29.6,139,25.3,23.7,24.1
1991-01-17,41.6,24.2,172,,42.0,30.3,139,29.7,23.7,26.6
1991-01-18,41.9,24.4,172,,42.3,30.4,139,31.1,10.2,24.6
1991-01-19,42.9,24.6,174,,42.7,31.0,138,18.7,5.0,10.9
1991-01-20,43.0,24.8,173,,42.7,31.0,138,18.3,8.1,11.5
1991-01-21,43.0,25.0,172,,42.7,31.0,138,18.5,9.3,12.6
1991-01-22,43.1,25.1,172,,42.7,31.0,138,22.6,7.2,14.7
1991-01-23,43.2,25.1,172,,42.7,31.1,137,19.6,-4.2,7.7
1991-01-24,43.4,25.4,171,,42.8,31.4,136,13.8,-6.3,6.6
1991-01-25,43.6,25.8,169,,42.8,32.2,133,15.8,-8.0,2.8
1991-01-26,43.6,25.8,169,,42.8,32.9,130,12.9,1.6,6.1
1991-01-27,43.9,26.1,168,,43.0,33.4,129,15.3,2.5,9.3
1991-01-28,44.3,26.4,168,,43.2,33.4,129,6.3,-19.3,-6.7
1991-01-29,44.4,26.8,166,,43.2,33.8,128,4.5,-8.0,-1.7
1991-01-30,44.4,27.6,161,,43.2,34.5,125,19.2,1.6,12.4
1991-01-31,44.4,28.0,159,,43.2,34.8,124,27.3,18.1,23.9
1991-02-01,44.8,28.3,158,,43.3,34.9,124,36.1,27.5,32.2
1991-02-02,44.9,28.7,156,,43.4,35.0,124,38.3,30.7,34.3
1991-02-03,44.9,28.8,156,,43.4,35.0,124,32.4,29.3,30.2
1991-02-04,45.6,28.8,158,,43.5,35.4,123,36.7,30.2,32.7
1991-02-05,45.8,28.8,159,,43.6,36.0,121,34.0,25.5,31.5
1991-02-06,46.0,29.0,159,,43.8,36.0,122,33.6,18.0,26.6
1991-02-07,46.0,29.0,159,,43.8,36.8,119,41.7,19.0,28.4
1991-02-08,46.0,29.1,158,,43.8,37.6,116,37.4,25.5,32.5
1991-02-09,46.0,29.3,157,,43.8,38.2,115,49.3,21.7,29.3
1991-02-10,46.0,29.6,155,,43.8,38.3,114,42.3,18.1,26.4
1991-02-11,46.0,29.7,155,,43.8,38.6,113,43.0,15.3,27.0
1991-02-12,46.0,29.9,154,,43.9,38.6,114,29.7,25.0,27.0
1991-02-13,46.6,30.2,154,,44.2,38.6,115,30.9,22.8,26.1
1991-02-14,46.6,30.2,154,,44.3,38.8,114,32.4,21.4,27.0
1991-02-15,46.7,30.5,153,,44.4,38.9,114,35.2,28.8,32.4
1991-02-16,46.7,31.3,149,,44.4,38.9,114,33.3,24.1,29.8
1991-02-17,47.2,31.4,150,,44.7,38.9,115,30.7,20.1,24.1
1991-02-18,47.4,31.6,150,,44.8,38.9,115,25.3,7.9,20.1
1991-02-19,47.6,32.1,148,,44.9,39.0,115,31.1,19.9,27.0
1991-02-20,49.2,32.4,152,,46.1,39.2,118,29.3,25.7,27.3
1991-02-21,49.3,32.8,150,,46.2,39.4,117,34.3,13.5,24.3
1991-02-22,49.3,33.1,149,,46.2,40.0,116,34.2,9.0,21.4
1991-02-23,49.3,33.8,146,,46.2,40.6,114,34.5,7.2,18.1
1991-02-24,49.3,34.0,145,,46.2,40.8,113,33.4,-1.1,14.4
1991-02-25,49.3,34.2,144,,46.2,41.2,112,37.9,9.9,20.5
1991-02-26,49.3,35.0,141,,46.2,42.2,109,40.8,9.0,21.7
1991-02-27,49.3,35.4,139,,46.2,42.7,108,32.0,15.8,24.6
1991-02-28,49.3,35.4,139,,46.2,42.8,108,25.2,-11.0,1.0
1991-03-01,49.4,35.7,138,,46.2,43.2,107,-3.6,-12.8,-9.6
1991-03-02,49.6,35.9,138,,46.5,43.5,107,27.0,-4.7,18.3
1991-03-03,50.9,36.4,140,,46.7,44.0,106,29.5,25.0,26.8
1991-03-04,52.6,37.1,142,,47.0,44.3,106,29.8,16.0,25.5
1991-03-05,53.2,37.5,142,,47.6,44.6,107,21.4,10.6,14.9
1991-03-06,53.3,37.6,142,,47.7,45.0,106,22.1,9.1,14.4
1991-03-07,53.5,37.8,142,,48.0,45.3,106,19.9,11.5,17.1
1991-03-08,53.7,38.2,141,,48.3,45.4,106,26.2,7.5,18.1
1991-03-09,53.7,38.5,139,,48.3,45.6,106,34.0,7.5,24.8
1991-03-10,53.7,39.0,138,,48.4,46.0,105,29.3,13.3,23.7
1991-03-11,54.0,39.2,138,,48.4,46.5,104,23.0,5.5,16.5
1991-03-12,54.1,39.8,136,,48.4,47.0,103,25.5,10.2,20.5
1991-03-13,54.6,40.0,137,,48.7,47.0,104,32.2,7.7,21.6
1991-03-14,54.6,40.0,137,,48.8,47.4,103,38.7,8.4,19.6
1991-03-15,54.5,40.2,136,,48.9,47.6,103,41.2,9.7,19.6
1991-03-16,54.5,40.4,135,,48.9,48.0,102,42.3,5.2,18.7
1991-03-17,54.5,40.8,134,,48.9,48.4,101,40.8,4.1,18.3
1991-03-18,54.4,40.9,133,,48.9,48.8,100,42.3,5.9,23.0
1991-03-19,54.3,41.2,132,,48.9,48.9,100,53.4,13.8,30.7
1991-03-20,54.2,41.6,130,,48.9,49.0,100,38.3,22.8,29.5
1991-03-21,54.1,41.8,129,,48.9,49.1,100,43.0,16.3,30.6
1991-03-22,54.2,42.2,128,,49.6,49.7,100,30.9,19.9,25.0
1991-03-23,54.3,42.8,127,,49.7,49.8,100,39.2,5.9,22.8
1991-03-24,54.3,43.0,126,,49.7,49.8,100,37.8,10.9,23.5
1991-03-25,54.8,43.5,126,,49.9,50.0,100,16.7,1.2,8.6
1991-03-26,55.0,43.6,126,,50.1,50.0,100,25.2,-8.7,8.2
1991-03-27,55.0,43.8,126,,50.2,50.2,100,23.5,0.0,15.4
1991-03-28,55.0,44.0,125,,50.3,50.2,100,26.8,18.1,22.1
1991-03-29,55.4,44.1,126,,50.4,50.8,99,29.3,8.2,22.8
1991-03-30,55.4,44.2,125,,50.4,50.9,99,38.7,21.7,28.9
1991-03-31,55.3,44.2,125,,50.5,51.0,99,52.2,17.4,32.9
1991-04-01,55.3,43.8,126,,50.6,51.3,99,52.9,25.0,36.7
1991-04-02,55.1,43.8,126,,50.6,51.4,98,36.7,22.6,30.9
1991-04-03,55.2,43.9,126,,50.7,51.4,99,39.2,21.9,28.4
1991-04-04,55.3,44.0,126,,50.7,51.6,98,33.1,30.7,32.0
1991-04-05,58.2,44.4,131,,53.1,52.6,101,33.8,26.1,31.8
1991-04-06,58.9,44.4,133,,53.7,53.0,101,37.4,19.4,28.4
1991-04-07,58.9,44.4,133,,53.7,53.1,101,39.9,9.3,23.9
1991-04-08,58.9,44.7,132,,53.7,53.1,101,36.3,15.1,22.8
1991-04-09,59.1,45.2,131,,53.9,53.2,101,34.0,10.8,22.6
1991-04-10,59.8,45.2,132,,54.5,53.2,102,29.5,17.2,22.3
1991-04-11,61.4,45.2,136,,54.9,53.5,103,28.9,24.3,26.1
1991-04-12,62.5,45.3,138,,55.1,53.6,103,48.9,12.9,29.8
1991-04-13,62.6,45.6,137,,55.1,53.8,102,48.4,8.6,27.0
1991-04-14,62.6,45.6,137,,55.1,54.0,102,40.8,16.7,29.8
1991-04-15,62.6,45.6,137,,55.4,54.2,102,35.8,26.8,29.5
1991-04-16,62.8,45.7,137,,55.4,54.6,101,32.4,24.3,27.1
1991-04-17,62.8,46.0,137,,55.4,54.8,101,37.4,20.8,27.9
1991-04-18,62.8,46.2,136,,55.4,54.8,101,46.6,12.4,27.7
1991-04-19,62.8,46.2,136,,55.4,54.8,101,53.2,14.0,31.8
1991-04-20,62.7,46.4,135,,55.4,55.0,101,56.7,19.6,36.1
1991-04-21,62.4,46.7,134,,55.4,55.1,101,57.7,25.5,39.2
1991-04-22,62.2,46.0,135,,55.4,55.1,101,59.2,24.1,41.0
1991-04-23,61.8,46.0,134,,55.5,55.2,101,55.4,28.4,41.5
1991-04-24,61.3,46.2,133,,55.5,55.2,101,40.6,24.6,32.0
1991-04-25,61.3,45.6,134,,56.1,55.8,101,37.9,23.2,28.9
1991-04-26,61.1,45.6,134,,56.1,55.8,101,37.9,19.6,27.3
1991-04-27,61.1,44.9,136,,56.3,55.9,101,36.1,23.9,28.8
1991-04-28,61.7,44.8,138,,56.6,56.1,101,43.0,18.3,30.6
1991-04-29,62.2,44.4,140,,56.8,56.2,101,37.0,25.3,29.5
1991-04-30,62.5,44.0,142,,56.8,56.2,101,48.6,19.9,29.8
1991-05-01,62.5,44.2,141,,56.8,56.2,101,42.6,21.9,29.8
1991-05-02,62.5,44.5,140,,56.8,56.3,101,36.5,21.0,25.5
1991-05-03,62.4,45.2,138,,56.8,56.4,101,34.3,21.0,27.0
1991-05-04,62.4,44.7,140,,56.9,56.6,101,42.1,19.6,29.8
1991-05-05,62.4,44.6,140,,56.9,56.7,100,48.9,25.5,35.2
1991-05-06,62.4,44.4,141,,57.0,56.9,100,45.7,32.0,36.3
1991-05-07,62.3,44.4,140,,57.1,57.0,100,41.2,31.8,34.7
1991-05-08,62.2,45.2,138,,57.3,57.2,100,42.1,28.2,34.7
1991-05-09,62.2,45.1,138,,58.3,57.8,101,32.9,25.7,28.6
1991-05-10,62.0,45.0,138,,58.3,57.8,101,54.5,23.4,39.4
1991-05-11,61.8,44.8,138,,58.3,57.8,101,52.5,32.5,40.6
1991-05-12,61.9,44.3,140,,58.3,58.0,101,37.0,32.9,34.3
1991-05-13,63.0,43.9,144,,59.8,58.8,102,41.2,32.0,35.2
1991-05-14,63.0,43.3,146,,59.9,58.8,102,54.7,30.2,37.4
1991-05-15,63.0,42.7,148,,60.0,58.8,102,53.4,28.4,38.3
1991-05-16,63.0,42.1,150,,60.0,59.0,102,60.4,27.0,43.9
1991-05-17,62.9,42.0,150,,60.0,59.0,102,51.1,37.4,44.6
1991-05-18,62.7,41.7,150,,60.0,59.2,101,53.6,37.9,42.8
1991-05-19,63.0,41.2,153,,60.4,59.4,102,54.7,31.3,42.3
1991-05-20,62.1,40.9,152,,60.5,59.4,102,63.9,27.9,45.1
1991-05-21,59.9,40.4,148,,60.6,59.5,102,52.9,33.4,40.8
1991-05-22,58.3,40.0,146,,60.7,59.6,102,56.8,30.7,43.7
1991-05-23,57.1,39.2,146,,60.7,59.8,102,53.8,27.7,39.9
1991-05-24,55.2,38.8,142,,60.7,60.2,101,55.8,32.0,40.8
1991-05-25,54.5,38.2,143,,61.0,60.3,101,43.5,29.7,34.7
1991-05-26,53.9,37.6,143,,61.1,60.4,101,45.7,25.5,33.3
1991-05-27,54.0,37.0,146,,61.1,60.8,100,54.1,23.2,36.7
1991-05-28,54.0,36.4,148,,61.1,61.0,100,48.7,26.6,35.4
1991-05-29,53.4,35.8,149,,61.2,61.1,100,53.1,29.3,39.6
1991-05-30,52.9,35.4,149,,61.2,61.2,100,54.9,29.3,39.6
1991-05-31,52.2,34.1,153,,61.2,61.2,100,53.4,30.4,39.9
1991-06-01,52.1,33.6,155,,61.2,61.2,100,62.1,31.6,45.7
1991-06-02,51.5,32.6,158,,61.2,61.2,100,66.7,32.9,49.8
1991-06-03,50.6,31.8,159,,61.2,61.3,100,55.0,30.2,44.2
1991-06-04,49.9,30.9,161,,61.2,61.3,100,53.4,26.4,40.6
1991-06-05,49.0,29.6,166,,61.2,61.3,100,41.7,36.7,38.5
1991-06-06,48.4,28.6,169,,61.2,61.3,100,51.3,36.5,41.9
1991-06-07,48.0,27.5,175,,61.3,62.1,99,39.9,34.5,37.2
1991-06-08,48.0,26.4,182,,61.8,62.3,99,44.1,36.7,39.2
1991-06-09,47.7,25.8,185,,61.9,62.6,99,55.2,32.4,42.3
1991-06-10,46.9,24.9,188,,61.9,62.6,99,64.2,33.8,48.7
1991-06-11,46.3,24.4,190,,62.0,62.6,99,46.6,36.7,41.2
1991-06-12,46.5,23.6,197,,62.9,63.0,100,43.0,32.0,36.3
1991-06-13,44.7,23.0,194,,62.9,63.0,100,46.6,29.5,36.1
1991-06-14,43.8,22.4,196,,62.9,63.5,99,38.7,30.2,33.6
1991-06-15,43.4,22.2,196,,62.9,63.7,99,47.1,32.2,38.3
1991-06-16,43.5,21.0,207,,63.1,64.0,99,45.0,29.5,36.7
1991-06-17,43.5,20.5,212,,63.3,64.0,99,38.5,27.7,32.9
1991-06-18,42.6,19.2,222,,63.3,65.2,97,58.5,26.1,42.1
1991-06-19,42.9,18.0,238,,63.4,65.3,97,42.6,35.2,40.1
1991-06-20,43.3,16.6,261,,63.9,66.2,97,48.4,33.6,39.4
1991-06-21,43.1,15.2,284,,64.6,66.4,97,55.9,33.4,42.3
1991-06-22,41.8,14.4,290,,64.6,66.6,97,50.7,34.2,40.8
1991-06-23,41.3,13.8,299,,64.9,66.8,97,56.5,32.4,43.3
1991-06-24,40.4,13.2,306,,64.9,67.0,97,55.0,31.6,43.0
1991-06-25,39.8,12.4,321,,65.0,67.0,97,48.0,36.3,40.5
1991-06-26,39.8,11.2,355,,65.7,67.3,98,52.9,34.5,41.7
1991-06-27,38.6,10.0,386,,65.8,67.5,97,64.0,35.1,46.4
1991-06-28,37.6,8.4,448,,65.8,67.5,97,53.8,35.2,43.0
1991-06-29,36.5,6.8,537,,65.8,67.5,97,63.0,34.3,46.6
1991-06-30,36.5,5.0,730,,66.6,67.9,98,44.4,37.2,41.2
1991-07-01,36.1,2.8,1289,,66.9,68.3,98,60.4,36.7,46.4
1991-07-02,34.4,1.3,2646,,66.9,68.6,98,69.3,35.4,50.7
1991-07-03,34.4,0.5,6880,,66.9,68.8,97,71.6,38.5,57.0
1991-07-04,33.7,0.0,,,66.9,68.8,97,70.7,43.0,57.0
1991-07-05,31.7,0.0,,,66.9,68.9,97,65.5,36.5,53.8
1991-07-06,27.9,0.0,,,66.9,69.0,97,59.0,36.7,47.3
1991-07-07,25.1,0.0,,,66.9,69.0,97,61.9,30.7,45.7
1991-07-08,23.3,0.0,,,66.9,69.2,97,66.4,34.9,48.4
1991-07-09,21.8,0.0,,,66.9,69.2,97,68.4,37.2,51.3
1991-07-10,20.6,0.0,,,66.9,69.2,97,51.3,34.9,43.0
1991-07-11,19.5,0.0,,,67.0,69.4,97,64.2,33.4,47.3
1991-07-12,18.2,0.0,,,67.0,69.4,97,70.7,38.8,54.1
1991-07-13,16.5,0.0,,,67.0,69.5,96,73.6,41.7,58.1
1991-07-14,14.8,0.0,,,67.1,69.5,97,58.8,41.0,52.9
1991-07-15,13.0,0.0,,,67.3,69.5,97,64.6,40.5,52.9
1991-07-16,11.0,0.0,,,67.3,69.5,97,67.5,41.7,55.4
1991-07-17,8.0,0.0,,,67.4,69.5,97,52.3,40.5,44.2
1991-07-18,7.0,0.0,,,67.7,69.5,97,53.2,36.5,44.8
