Run   obj.function   par_x01       par_x02       par_x03       par_x04       par_x05       par_x06       par_x07       par_x08       par_x09       par_x10       par_x11       par_x12       par_x13       par_x14       par_x15       par_x16       par_x17       par_x18       par_x19       par_x20       par_x21       par_x22       par_x23       par_x24       par_x25       par_x26       par_x27       par_x28       par_x29       par_x30       par_x31       par_x32       par_x33       par_x34       par_x35       par_x36       par_x37       par_x38       par_x39       par_x40       par_x41       par_x42       par_x43       par_x44       par_x45       par_x46       par_x47       par_x48       par_x49       par_x50       par_x51       par_x52       par_x53       par_x54       par_x55       par_x56       par_x57       par_x58       par_x59       par_x60       par_x61       par_x62       par_x63       par_x64       
260   -1.591106E-01  2.615519E-01  9.328428E-01  9.672316E-01  -7.229032E-01  7.584035E-01  4.243086E-02  4.257807E+00  6.570856E+00  6.291141E+00  2.842919E+00  9.167834E-01  8.436943E-01  1.226144E+00  6.424227E-01  6.355454E-01  4.740470E-01  1.875012E-01  5.982857E-02  1.648075E-01  6.280816E+00  4.704442E+01  8.727906E-02  4.660794E-01  2.823923E-01  9.581543E-02  7.068612E+00  3.839639E-01  4.016946E-01  2.879572E-01  6.451765E+01  8.042618E+01  6.890970E+00  4.209143E+00  6.275391E+00  4.178442E+00  -3.876133E-01  1.575007E-01  2.733466E+00  1.482800E+00  2.110619E-01  6.059091E-01  1.051333E+00  7.245423E-01  2.922183E+01  2.201697E+02  1.103299E+01  5.418595E-01  5.432886E-01  6.534784E-01  4.585778E+00  1.033044E+00  2.690506E+00  2.389158E-02  1.831075E-01  9.343723E-02  6.595830E-02  1.960488E-01  1.917458E-01  1.632037E+01  3.460907E+00  1.851138E+01  9.818435E+00  1.197012E+00  4.792548E-01  
261   -1.566179E-01  2.615519E-01  9.328428E-01  9.672316E-01  -5.034945E-01  5.508177E-01  4.484411E-02  4.376945E+00  6.570856E+00  3.577672E+00  2.499764E+00  8.310082E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.359448E-01  4.740470E-01  1.608738E-01  2.242684E-02  1.926198E-01  6.280816E+00  9.520293E+01  2.508398E-01  4.660794E-01  1.906784E-01  1.930619E-01  5.916206E+00  2.822902E-01  4.250511E-01  2.879572E-01  7.502685E+01  8.042618E+01  6.582974E+00  4.450281E+00  6.707143E+00  4.178442E+00  -3.876133E-01  2.586311E-01  2.733466E+00  1.482800E+00  2.110619E-01  6.059091E-01  1.051333E+00  7.500007E-01  1.214120E+02  2.201697E+02  1.103299E+01  3.917422E-01  5.950686E-01  5.696372E-01  4.585778E+00  1.033044E+00  2.690506E+00  2.389158E-02  1.924642E-01  9.343723E-02  5.249870E-02  1.917106E-01  1.971013E-01  1.700961E+01  7.520294E+00  1.851138E+01  1.953688E+01  1.197012E+00  4.792548E-01  
262   -2.082261E-02  2.917872E-01  9.328428E-01  9.760893E-01  -7.124606E-01  6.054804E-01  4.152117E-02  4.376945E+00  6.827160E+00  4.921750E+00  2.042152E+00  1.035489E+00  8.436943E-01  1.113900E+00  6.424227E-01  6.039087E-01  5.534720E-01  1.805008E-01  2.242684E-02  1.820563E-01  6.280816E+00  9.520293E+01  9.395216E-02  4.660794E-01  1.953198E-01  2.577846E-01  7.674207E+00  2.822902E-01  4.250511E-01  2.879572E-01  6.451765E+01  8.042618E+01  6.582974E+00  4.209143E+00  6.726776E+00  4.178442E+00  -3.876133E-01  2.586311E-01  2.733466E+00  1.178876E+00  1.955081E-01  6.059091E-01  1.051333E+00  1.006169E+00  3.631378E+01  2.201697E+02  3.085833E+01  5.418595E-01  5.950686E-01  5.696372E-01  4.585778E+00  1.033044E+00  2.690506E+00  2.389158E-02  1.924642E-01  6.607588E-02  6.595830E-02  1.917106E-01  1.971013E-01  1.233960E+01  3.460907E+00  1.851138E+01  1.813923E+01  1.197012E+00  4.792548E-01  
263   4.797443E+00  2.615519E-01  9.018613E-01  8.944400E-01  -3.399928E-01  1.932145E+00  5.135118E-02  5.149612E+00  6.570856E+00  6.078061E+00  3.361313E-01  9.114563E-01  8.050815E-01  1.226144E+00  6.424227E-01  5.608963E-01  4.740470E-01  1.805008E-01  2.242684E-02  1.926198E-01  6.280816E+00  9.520293E+01  9.395216E-02  4.660794E-01  2.823923E-01  6.362668E-02  7.674207E+00  2.822902E-01  4.250511E-01  2.879572E-01  9.911443E+01  8.042618E+01  6.582974E+00  4.209143E+00  6.275391E+00  4.178442E+00  -1.478327E-01  2.586311E-01  2.733466E+00  1.482800E+00  1.521870E-01  7.466278E-01  1.051333E+00  1.083590E+00  2.922183E+01  3.095201E+02  1.103299E+01  5.418595E-01  5.950686E-01  5.696372E-01  4.616447E+00  1.474622E+00  3.022239E+00  2.389158E-02  1.924642E-01  9.343723E-02  6.595830E-02  1.917106E-01  1.971013E-01  1.632037E+01  3.460907E+00  1.614780E+01  1.813923E+01  1.197012E+00  4.082177E-01  
264   -1.498037E-01  1.482405E-01  8.959370E-01  9.672316E-01  -7.229032E-01  5.508177E-01  4.090696E-02  4.228538E+00  6.851615E+00  4.921750E+00  2.042152E+00  9.114563E-01  8.334478E-01  1.125099E+00  6.424227E-01  5.263962E-01  5.078700E-01  1.805008E-01  2.242684E-02  1.926198E-01  6.280816E+00  9.520293E+01  1.243862E-01  4.660794E-01  2.602284E-01  6.362668E-02  7.674207E+00  2.822902E-01  4.250511E-01  2.879572E-01  6.451765E+01  7.583223E+01  6.582974E+00  4.209143E+00  6.936239E+00  5.638293E+00  -3.876133E-01  2.561809E-01  3.829810E+00  1.248090E+00  2.201076E-01  7.128342E-01  1.298897E+00  7.500007E-01  1.078041E+02  2.201697E+02  1.103299E+01  7.079330E-01  5.950686E-01  5.248111E-01  4.764251E+00  1.033044E+00  2.690506E+00  2.389158E-02  1.924642E-01  1.345830E-01  6.595830E-02  1.707207E-01  1.813233E-01  1.632037E+01  4.970776E+00  1.851138E+01  1.813923E+01  1.197012E+00  4.792548E-01  
265   8.907902E-03  4.061849E-01  9.328428E-01  9.672316E-01  -9.114715E-01  1.618100E-01  4.243086E-02  4.376945E+00  6.991513E+00  4.921750E+00  2.042152E+00  7.937178E-01  8.436943E-01  1.089092E+00  6.424227E-01  6.039087E-01  6.359638E-01  1.767279E-01  4.166034E-02  1.926198E-01  6.280816E+00  8.294461E+01  1.931704E-01  4.660794E-01  2.823923E-01  4.104832E-02  7.674207E+00  3.668957E-01  4.250511E-01  2.879572E-01  6.451765E+01  8.042618E+01  6.582974E+00  4.209143E+00  6.214930E+00  4.178442E+00  -3.790710E-01  2.586311E-01  2.810943E+00  1.482800E+00  2.110619E-01  5.337333E-01  1.051333E+00  9.217429E-01  2.922183E+01  2.201697E+02  1.103299E+01  5.418595E-01  5.950686E-01  5.696372E-01  4.585778E+00  2.166086E+00  2.167023E+00  8.802529E-02  1.924642E-01  7.918333E-02  6.595830E-02  1.917106E-01  1.971013E-01  1.632037E+01  3.460907E+00  1.851138E+01  1.575310E+01  1.197012E+00  4.792548E-01  
266   -1.970403E-01  2.060133E-01  4.320613E-01  9.672316E-01  -7.229032E-01  5.508177E-01  4.243086E-02  4.376945E+00  6.570856E+00  4.921750E+00  2.489062E+00  9.494667E-01  8.436943E-01  1.236392E+00  6.424227E-01  6.039087E-01  5.368601E-01  1.988027E-01  4.234270E-02  1.926198E-01  4.163933E+00  9.520293E+01  9.395216E-02  4.749689E-01  2.823923E-01  1.245115E-01  7.674207E+00  2.822902E-01  3.517770E-01  2.879572E-01  4.198324E+01  8.042618E+01  6.582974E+00  4.245123E+00  6.275391E+00  4.178442E+00  -4.819936E-01  4.760607E-02  2.733466E+00  1.482800E+00  1.278996E-01  6.059091E-01  8.519405E-01  7.500007E-01  2.922183E+01  2.764127E+02  1.103299E+01  5.418595E-01  4.837858E-01  7.747643E-01  4.585778E+00  2.479063E+00  2.690506E+00  2.389158E-02  1.924642E-01  9.343723E-02  8.897787E-02  1.917106E-01  1.971013E-01  1.408399E+01  3.460907E+00  1.661068E+01  1.813923E+01  1.197012E+00  4.792548E-01  
267   2.404286E-02  2.498738E-01  9.328428E-01  7.246236E-01  -2.469085E-01  5.508177E-01  4.243086E-02  4.376945E+00  6.570856E+00  4.921750E+00  2.042152E+00  9.616303E-01  8.436943E-01  1.226144E+00  6.424227E-01  6.039087E-01  4.740470E-01  1.805008E-01  2.242684E-02  1.926198E-01  4.494616E+00  7.484607E+01  2.729147E-03  4.660794E-01  2.823923E-01  2.089858E-01  6.565082E+00  2.822902E-01  4.250511E-01  2.879572E-01  8.303037E+01  8.090042E+01  6.339178E+00  4.209143E+00  6.275391E+00  4.178442E+00  -3.876133E-01  4.076116E-01  2.733466E+00  1.482800E+00  2.110619E-01  7.392893E-01  1.051333E+00  7.500007E-01  2.922183E+01  2.201697E+02  1.345797E+02  5.418595E-01  8.288673E-02  5.696372E-01  4.585778E+00  1.033044E+00  2.690506E+00  3.837280E-02  1.719762E-01  9.401703E-02  6.595830E-02  1.683272E-01  1.676017E-01  1.632037E+01  3.460907E+00  1.839901E+01  1.872217E+01  1.198128E+00  4.792548E-01  
268   -2.140790E-01  2.615519E-01  6.552254E-01  9.672316E-01  -7.229032E-01  5.508177E-01  4.796261E-02  4.824673E+00  6.570856E+00  4.921750E+00  2.042152E+00  9.114563E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.939252E-01  4.740470E-01  1.805008E-01  6.202818E-03  1.926198E-01  6.280816E+00  9.520293E+01  9.395216E-02  3.750085E-01  2.823923E-01  6.362668E-02  7.674207E+00  2.822902E-01  4.250511E-01  4.935246E-01  6.451765E+01  8.042618E+01  6.669891E+00  4.163275E+00  6.275391E+00  3.835838E+00  -3.876133E-01  2.586311E-01  2.733466E+00  1.351631E+00  2.110619E-01  6.059091E-01  1.051333E+00  7.500007E-01  2.922183E+01  2.201697E+02  1.103299E+01  5.418595E-01  5.950686E-01  5.696372E-01  4.585778E+00  1.793177E+00  2.752521E+00  2.389158E-02  1.924642E-01  9.343723E-02  6.595830E-02  1.917106E-01  1.971013E-01  1.474636E+01  3.220624E+00  1.851138E+01  1.813923E+01  1.197012E+00  4.855348E-01  
269   1.283050E+00  2.615519E-01  6.249731E-01  9.672316E-01  -7.229032E-01  5.508177E-01  4.796261E-02  4.824673E+00  6.570856E+00  4.921750E+00  8.096471E-01  9.480700E-01  8.979317E-01  1.226144E+00  6.424227E-01  5.523271E-01  5.298971E-01  1.561032E-01  3.325743E-02  1.471137E-01  6.280816E+00  9.520293E+01  1.153856E-01  3.750085E-01  2.823923E-01  6.362668E-02  7.674207E+00  1.949360E-01  4.761897E-01  4.935246E-01  6.055042E+01  8.285253E+01  6.669891E+00  4.163275E+00  6.275391E+00  3.835838E+00  -3.876133E-01  2.586311E-01  2.733466E+00  1.238333E+00  2.110619E-01  6.059091E-01  1.051333E+00  8.691272E-01  2.922183E+01  2.201697E+02  1.103299E+01  5.418595E-01  5.950686E-01  5.696372E-01  4.585778E+00  1.482758E+00  2.752521E+00  2.389158E-02  1.924642E-01  9.343723E-02  6.595830E-02  1.917106E-01  1.525083E-01  1.474636E+01  4.955312E+00  1.851138E+01  1.382943E+01  1.197012E+00  7.437797E-01  
270   -8.111101E-02  1.785057E-01  6.552254E-01  7.935805E-01  -7.229032E-01  1.044840E-01  4.057105E-02  4.824673E+00  6.186901E+00  4.921750E+00  2.042152E+00  9.114563E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.939252E-01  4.145710E-01  1.705605E-01  6.202818E-03  1.926198E-01  6.280816E+00  9.520293E+01  9.395216E-02  3.750085E-01  2.823923E-01  1.190775E-01  9.800041E+00  2.822902E-01  3.870746E-01  4.935246E-01  6.451765E+01  8.042618E+01  6.669891E+00  4.163275E+00  5.395119E+00  3.835838E+00  -3.876133E-01  2.586311E-01  2.716558E+00  1.351631E+00  2.110619E-01  6.059091E-01  1.051333E+00  7.500007E-01  7.511422E+00  2.201697E+02  1.181348E+02  5.015166E-01  5.950686E-01  5.696372E-01  4.585778E+00  1.793177E+00  3.228673E+00  2.389158E-02  1.924642E-01  9.343723E-02  1.465792E-01  1.917106E-01  1.855416E-01  1.474636E+01  3.220624E+00  1.827033E+01  1.813923E+01  1.197012E+00  4.855348E-01  
271   -2.088047E-01  2.615519E-01  7.300494E-01  9.672316E-01  -7.229032E-01  5.508177E-01  4.796261E-02  4.824673E+00  6.570856E+00  4.948330E+00  2.042152E+00  9.114563E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.899950E-01  4.740470E-01  1.500905E-01  6.202818E-03  1.926198E-01  6.280816E+00  9.520293E+01  9.395216E-02  3.901434E-01  2.823923E-01  6.362668E-02  7.674207E+00  2.822902E-01  4.250511E-01  4.935246E-01  8.935867E+01  8.042618E+01  6.927984E+00  4.163275E+00  6.275391E+00  3.835838E+00  -3.876133E-01  2.586311E-01  2.733466E+00  1.488773E+00  2.110619E-01  6.059091E-01  1.208458E+00  7.500007E-01  2.922183E+01  2.201697E+02  1.103299E+01  4.699775E-01  6.888856E-01  7.531132E-01  3.860438E+00  1.246715E+00  2.364544E+00  2.389158E-02  1.903769E-01  9.343723E-02  6.595830E-02  1.748573E-01  1.876448E-01  1.474636E+01  5.718617E+00  1.995707E+01  1.982294E+01  1.197012E+00  4.855348E-01  
272   -1.135415E-01  2.615519E-01  6.552254E-01  9.146894E-01  -7.229032E-01  5.508177E-01  4.796261E-02  4.824673E+00  6.570856E+00  4.921750E+00  2.309255E+00  9.114563E-01  7.647414E-01  1.226144E+00  6.424227E-01  4.150502E-01  4.740470E-01  1.805008E-01  4.750144E-02  1.926198E-01  6.799178E+00  9.520293E+01  2.641617E-01  3.750085E-01  2.823923E-01  5.276843E-02  7.674207E+00  2.822902E-01  4.250511E-01  4.935246E-01  6.451765E+01  8.042618E+01  6.669891E+00  4.438062E+00  6.275391E+00  3.835838E+00  -2.909837E-01  3.153888E-01  2.805468E+00  1.351631E+00  2.110619E-01  6.059091E-01  1.051333E+00  7.500007E-01  2.922183E+01  2.201697E+02  6.399547E+01  5.418595E-01  5.950686E-01  5.696372E-01  3.208922E+00  1.793177E+00  2.752521E+00  2.389158E-02  1.924642E-01  9.343723E-02  6.595830E-02  1.917106E-01  1.971013E-01  1.474636E+01  3.220624E+00  1.851138E+01  1.385894E+01  1.184687E+00  3.496554E-01  
273   1.302833E+00  3.393910E-01  6.552254E-01  9.672316E-01  -5.670012E-01  5.508177E-01  4.796261E-02  4.824673E+00  6.570856E+00  4.921750E+00  8.790176E-01  9.166756E-01  9.176313E-01  1.207212E+00  7.088065E-01  5.939252E-01  4.740470E-01  1.853055E-01  7.964205E-03  1.847128E-01  4.448562E-01  9.520293E+01  9.395216E-02  3.750085E-01  2.520535E-01  6.362668E-02  7.674207E+00  2.822902E-01  4.250511E-01  4.935246E-01  6.451765E+01  8.827896E+01  6.669891E+00  4.163275E+00  6.275391E+00  3.835838E+00  -3.876133E-01  3.411874E-01  2.733466E+00  1.351631E+00  2.030296E-01  6.059091E-01  1.051333E+00  6.444602E-01  2.922183E+01  1.324963E+02  1.103299E+01  5.418595E-01  5.950686E-01  5.696372E-01  4.581476E+00  1.793177E+00  2.752521E+00  2.389158E-02  1.659973E-01  7.779610E-02  6.595830E-02  1.917106E-01  1.839784E-01  1.474636E+01  3.220624E+00  1.851138E+01  1.813923E+01  1.166897E+00  3.808487E-01  
274   -9.058274E-02  2.615519E-01  6.934741E-01  9.672316E-01  -1.492496E-01  1.109084E+00  4.796261E-02  4.824673E+00  6.570856E+00  4.921750E+00  2.042152E+00  9.114563E-01  8.436943E-01  1.174911E+00  6.173680E-01  5.939252E-01  4.740470E-01  1.826144E-01  6.202818E-03  1.260390E-01  6.944034E+00  9.520293E+01  9.395216E-02  3.750085E-01  2.823923E-01  6.362668E-02  7.674207E+00  2.822902E-01  4.250511E-01  4.935246E-01  6.451765E+01  8.042618E+01  6.669891E+00  4.163275E+00  5.537388E+00  3.835838E+00  -3.876133E-01  2.586311E-01  2.733466E+00  1.351631E+00  2.110619E-01  8.148093E-01  1.051333E+00  7.500007E-01  2.922183E+01  2.201697E+02  1.119210E+02  5.418595E-01  5.950686E-01  5.696372E-01  4.859308E+00  1.793177E+00  2.752521E+00  2.389158E-02  1.522192E-01  9.343723E-02  4.876310E-02  1.917106E-01  1.971013E-01  1.474636E+01  2.447627E+00  1.851138E+01  1.813923E+01  1.197012E+00  2.382750E-01  
275   5.239862E-01  2.615519E-01  6.552254E-01  7.813680E-01  -6.844038E-01  5.508177E-01  4.796261E-02  4.824673E+00  6.570856E+00  4.921750E+00  8.664087E-01  9.114563E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.939252E-01  4.740470E-01  1.805008E-01  6.202818E-03  1.926198E-01  5.651227E+00  9.520293E+01  9.395216E-02  3.750085E-01  4.360500E-01  6.362668E-02  4.927564E+00  2.822902E-01  4.250511E-01  4.935246E-01  6.451765E+01  8.042618E+01  6.669891E+00  4.163275E+00  5.733461E+00  4.894238E+00  -2.260564E-01  2.586311E-01  2.733466E+00  1.351631E+00  2.110619E-01  6.059091E-01  1.051333E+00  7.500007E-01  2.065388E+02  3.294842E+02  3.978494E+01  5.418595E-01  5.950686E-01  7.704794E-01  3.794701E+00  1.793177E+00  2.752521E+00  2.389158E-02  1.924642E-01  9.343723E-02  6.595830E-02  1.917106E-01  1.971013E-01  1.474636E+01  3.220624E+00  1.530000E+01  1.813923E+01  1.197012E+00  4.855348E-01  
276   1.525236E+00  2.615519E-01  6.552254E-01  9.672316E-01  -5.032393E-01  5.508177E-01  4.796261E-02  5.535074E+00  6.220015E+00  4.921750E+00  6.977539E-01  9.114563E-01  8.436943E-01  1.226144E+00  6.424227E-01  6.420096E-01  4.740470E-01  1.805008E-01  6.202818E-03  1.926198E-01  8.227819E+00  6.415848E+01  1.885405E-01  3.939054E-01  2.823923E-01  6.362668E-02  7.674207E+00  2.822902E-01  4.250511E-01  4.935246E-01  6.451765E+01  8.042618E+01  6.528674E+00  3.865903E+00  6.275391E+00  3.835838E+00  -4.943424E-01  2.586311E-01  2.733466E+00  1.351631E+00  2.110619E-01  7.784786E-01  1.040576E+00  7.500007E-01  8.753571E+01  2.201697E+02  1.103299E+01  5.418595E-01  5.950686E-01  5.329074E-01  4.585778E+00  1.793177E+00  4.252633E+00  2.389158E-02  1.924642E-01  9.343723E-02  6.595830E-02  1.617108E-01  1.971013E-01  1.200145E+01  3.220624E+00  1.629710E+01  1.829527E+01  1.129272E+00  5.157699E-01  
277   -2.120599E-01  4.442984E-01  6.552254E-01  9.672316E-01  -7.229032E-01  5.508177E-01  5.571954E-02  4.824673E+00  6.808864E+00  4.921750E+00  2.042152E+00  9.114563E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.939252E-01  4.742445E-01  1.805008E-01  6.202818E-03  1.926198E-01  6.280816E+00  6.444319E+01  9.395216E-02  3.750085E-01  2.823923E-01  6.362668E-02  6.371183E+00  2.822902E-01  4.250511E-01  4.935246E-01  6.451765E+01  8.042618E+01  6.669891E+00  4.292990E+00  6.716575E+00  3.835838E+00  -4.124999E-01  2.586311E-01  2.733466E+00  9.972706E-01  2.110619E-01  6.059091E-01  1.051333E+00  7.500007E-01  2.506556E+01  2.201697E+02  1.103299E+01  5.418595E-01  5.950686E-01  4.561769E-01  4.585778E+00  1.918127E+00  2.322225E+00  3.297152E-02  1.924642E-01  9.343723E-02  6.595830E-02  1.917106E-01  1.412734E-01  1.597199E+01  5.263905E+00  1.452435E+01  1.813923E+01  1.197012E+00  4.855348E-01  
278   -1.759010E-01  2.615519E-01  4.611850E-01  9.487675E-01  -7.229032E-01  5.508177E-01  4.339729E-02  5.361720E+00  6.570856E+00  4.921750E+00  2.042152E+00  9.114563E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.939252E-01  4.740470E-01  1.765309E-01  2.263091E-02  1.740629E-01  1.368575E+00  8.902684E+01  9.395216E-02  3.750085E-01  2.823923E-01  6.362668E-02  7.674207E+00  2.822902E-01  3.746452E-01  4.935246E-01  7.342712E+01  8.042618E+01  6.669891E+00  4.163275E+00  6.988065E+00  4.005362E+00  -3.876133E-01  -1.055811E-01  2.733466E+00  1.351631E+00  2.110619E-01  6.911877E-01  1.051333E+00  9.868000E-01  5.390339E+01  3.054616E+02  1.274649E+01  5.418595E-01  6.468682E-01  5.167464E-01  4.585778E+00  1.793177E+00  2.752521E+00  6.689487E-02  1.924642E-01  9.343723E-02  6.595830E-02  1.917106E-01  1.850896E-01  1.474636E+01  4.711885E+00  1.851138E+01  1.813923E+01  1.197012E+00  4.855348E-01  
279   -2.138939E-01  2.615519E-01  6.552254E-01  9.672316E-01  -7.229032E-01  5.777499E-01  4.796261E-02  4.824673E+00  6.570856E+00  4.921750E+00  2.042152E+00  8.460243E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.939252E-01  4.661072E-01  1.428109E-01  6.202818E-03  1.432387E-01  6.280816E+00  9.520293E+01  9.395216E-02  3.750085E-01  3.121191E-01  6.362668E-02  5.795162E+00  1.338203E-01  4.250511E-01  4.703049E-01  5.135504E+01  8.042618E+01  6.643563E+00  4.163275E+00  6.275391E+00  3.835838E+00  -3.876133E-01  4.470036E-01  3.067874E+00  1.351631E+00  2.819946E-01  6.059091E-01  1.051333E+00  7.500007E-01  2.922183E+01  2.201697E+02  1.103299E+01  5.418595E-01  5.950686E-01  5.696372E-01  4.224483E+00  1.793177E+00  2.752521E+00  2.389158E-02  1.924642E-01  5.809493E-02  6.595830E-02  1.917106E-01  1.971013E-01  1.632510E+01  3.220624E+00  1.851138E+01  1.813923E+01  1.197012E+00  4.855348E-01  
280   -1.896911E-01  2.615519E-01  6.552254E-01  9.619166E-01  -4.443070E-01  5.508177E-01  4.796261E-02  4.340346E+00  6.570856E+00  4.921750E+00  2.406907E+00  9.114563E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.939252E-01  4.751710E-01  1.557787E-01  6.202818E-03  1.926198E-01  6.280816E+00  9.520293E+01  9.395216E-02  3.750085E-01  2.823923E-01  6.362668E-02  7.674207E+00  2.822902E-01  3.735576E-01  4.935246E-01  6.451765E+01  8.042618E+01  6.631929E+00  4.163275E+00  6.275391E+00  3.835838E+00  -3.876133E-01  2.586311E-01  2.733466E+00  1.351631E+00  1.399682E-01  6.059091E-01  1.036423E+00  7.500007E-01  2.922183E+01  2.201697E+02  9.772295E+00  5.418595E-01  5.950686E-01  5.696372E-01  4.585778E+00  1.103128E+00  2.752521E+00  2.389158E-02  1.924642E-01  5.813970E-02  6.595830E-02  1.973994E-01  1.733029E-01  1.474636E+01  6.822800E+00  1.851138E+01  1.813923E+01  1.090885E+00  4.855348E-01  
281   -2.207360E-01  2.615519E-01  6.552254E-01  9.672316E-01  -7.229032E-01  1.347272E+00  4.796261E-02  4.824673E+00  6.223754E+00  6.092662E+00  2.042152E+00  7.621038E-01  8.436943E-01  1.226144E+00  6.424227E-01  5.939252E-01  4.740470E-01  1.805008E-01  6.202818E-03  1.926198E-01  6.280816E+00  9.520293E+01  8.885378E-02  3.750085E-01  1.885155E-01  8.028277E-02  7.674207E+00  2.115199E-01  4.250511E-01  3.520521E-01  6.451765E+01  9.299272E+01  6.669891E+00  4.881091E+00  5.633168E+00  3.835838E+00  -3.876133E-01  2.586311E-01  3.777305E+00  1.351631E+00  2.769215E-01  6.059091E-01  1.051333E+00  7.500007E-01  2.045859E+01  3.257233E+02  1.103299E+01  5.422688E-01  5.950686E-01  5.576730E-01  4.585778E+00  1.793177E+00  4.118999E+00  2.389158E-02  1.924642E-01  9.343723E-02  8.466179E-02  1.964066E-01  1.971013E-01  1.474636E+01  3.220624E+00  1.851138E+01  1.813923E+01  1.051509E+00  4.855348E-01  
282   1.677979E-01  2.615519E-01  6.552254E-01  9.672316E-01  -7.229032E-01  8.132857E-01  4.184905E-02  4.824673E+00  6.223754E+00  6.092662E+00  1.166883E+00  9.053680E-01  8.436943E-01  1.226144E+00  6.424227E-01  7.033100E-01  4.401915E-01  1.805008E-01  6.202818E-03  1.926198E-01  8.629318E+00  6.387883E+01  8.885378E-02  3.750085E-01  1.885155E-01  8.028277E-02  7.674207E+00  2.043130E-01  4.250511E-01  4.541669E-01  6.451765E+01  4.790971E+01  6.669891E+00  4.881091E+00  5.633168E+00  3.835838E+00  -3.876133E-01  2.586311E-01  3.777305E+00  1.193869E+00  2.769215E-01  7.575094E-01  1.051333E+00  7.500007E-01  2.045859E+01  4.512698E+01  1.103299E+01  5.422688E-01  5.950686E-01  5.576730E-01  4.585778E+00  1.793177E+00  4.118999E+00  2.389158E-02  1.924642E-01  1.146112E-01  3.447207E-02  1.816475E-01  1.971013E-01  1.474636E+01  3.220624E+00  1.851138E+01  1.813923E+01  1.051509E+00  4.855348E-01  
283   -2.165869E-01  3.587531E-01  6.552254E-01  9.672316E-01  -7.229032E-01  1.347272E+00  4.796261E-02  4.824673E+00  6.223754E+00  6.092662E+00  2.042152E+00  7.621038E-01  8.436943E-01  1.226144E+00  6.554066E-01  5.417579E-01  4.740470E-01  1.805008E-01  6.202818E-03  1.926198E-01  6.280816E+00  9.520293E+01  8.885378E-02  1.932206E-01  1.885155E-01  8.028277E-02  7.433110E+00  2.115199E-01  4.250511E-01  3.520521E-01  6.451765E+01  9.299272E+01  6.669891E+00  5.066174E+00  5.633168E+00  3.835838E+00  -3.876133E-01  4.212125E-01  3.372577E+00  1.351631E+00  2.880223E-01  6.059091E-01  1.051333E+00  7.500007E-01  2.045859E+01  3.257233E+02  1.103299E+01  5.422688E-01  6.873491E-01  6.478160E-01  4.585778E+00  1.793177E+00  4.118999E+00  2.389158E-02  1.886562E-01  9.343723E-02  1.483120E-01  1.796771E-01  1.415281E-01  1.474636E+01  3.220624E+00  1.570904E+01  1.813923E+01  1.051509E+00  4.855348E-01  
